name,gender
Mark Irwin,m
Edna Ferber,f
John Hartigan,m
Stuart Dryburgh,m
Roger Avary,m
Nadine Muse,f
Richard Hebrank,m
Billy Hopkins,m
Phillip V. Caruso,m
Angela Robinson,f
Charles Frazier,m
Philip Elway,m
Peter Segal,m
Brian Robbins,m
Takashige Ichise,m
Budd Carr,m
Aleksei Tolstoy,m
Elana Lesser,f
Courtney Gross,f
Tim Headington,m
Lisa Ellzey,f
Kevin Murphy,m
Eric Watson,m
Robert Rodriguez,m
Sydney Conrad Shapiro,f
Don Rhymer,m
Kane Hodder,m
Alan B. McElroy,m
Doane Harrison,m
Warren Beatty,m
Claire Simpson,f
Danny Lerner,m
Renee Bodner,f
Dennis Lehane,m
David Klass,m
Todd Solondz,m
Gregory Nicotero,m
Danny Elfman,m
Paul Maslansky,m
Shane Carruth,m
Robert Covelman,m
Michael Paseornek,m
Daniel J. Lester,m
Daniel C. Striepeke,m
David Checel,m
Zack Snyder,m
Carolyn McLeod,f
James F. Truesdale,m
David Lancaster,m
Julie Pearce,f
Chris Lebenzon,m
Gillo Pontecorvo,m
Mark Protosevich,m
Steven Brill,m
Bertrand Faivre,m
Robert Redford,m
Ross LaManna,m
Alex Wurman,m
Erik Stolhanske,m
Mark Rydell,m
Michael Wilkinson,m
Stu Linder,m
Bruce Broughton,m
David Grimaldi,m
Jim DePue,m
Rodrigo Prieto,m
Rodo Sayagues,m
Pamela Abdy,f
Dennis Gansel,m
Jack Amiel,m
Boaz Yakin,m
Alexandre Desplat,m
Karl Walter Lindenlaub,m
Michael Uslan,m
David Brisbin,m
Lars P. Winther,m
Sven Nykvist,m
William Monahan,m
Justin Scoppa Jr.,m
Heitor Pereira,m
John Joseph Thomas,m
Oana Paunescu,f
Damien Chazelle,m
Michael Seirton,m
Curtis Hanson,m
Very Tri Yulisman,m
J. Dennis Washington,m
Ethan Smith,m
Ravi K. Chandran,m
Hunter S. Thompson,m
James D. Bissell,m
Peter O. Almond,m
Richard A. Roth,m
Peter Weir,m
Monique Prudhomme,f
John Lasseter,m
Ivy Isenberg,f
Luke Greenfield,m
Tom Hooper,m
Jack English,m
Claudio Fragasso,m
Edward R. Pressman,m
Lisa Lovaas,f
Bey Logan,m
Brendan Ferguson,m
Buddy Van Horn,m
Marc Wolff,m
Gareth Cousins,m
Charlie Chaplin,m
Joshua Winget,m
Hope Slepak,f
Stephen Vaughan,m
Meryl Poster,f
Mark A. Mangini,m
Andrew Panay,m
George Drakoulias,m
John Farrow,m
Jay Stern,m
Keith Pain,m
Marshall Brickman,m
Rob Cohen,m
Justine Seymour,f
Catherine Johnson,f
John C. Stuver,m
Mark Goellnicht,m
Gina Matthews,f
Merje Veski,f
Angus Strathie,m
Moira Buffini,f
Jacqueline Durran,f
Jim Thompson,m
Marc Boyle,m
Martin Campbell,m
Ridley Scott,m
Karyn Huston,f
Barbara Boyle,f
Richard Marks,m
Anna Pinnock,f
Kevin Hyman,m
Scott Rudin,m
Dan Laustsen,m
Dan Mintz,m
Pete Anthony,m
Sonia Grande,f
Mike Lobell,m
Amy Heckerling,f
Chris Salamone,m
Scott Kroopf,m
Jennifer McNamara,f
Robert Hummel,m
Michael Gore,m
Tom Gorai,m
Justine Seymour,f
Marco Mak Chi-Sin,m
Shawn Levy,m
John Watson,m
Ron Bochar,m
Clint Mansell,m
Buddy Van Horn,m
Jeffrey Blitz,m
Mike Mignola,m
Vince Vaughn,m
Ruth Hasty,f
Ben Gluck,m
Dean Semler,m
Michael G. Wilson,m
Shauna Robertson,f
Monica Duta,f
John Cope,m
Adam Swica,m
Geoffrey Unsworth,m
Mario Cecchi Gori,m
Peter Safran,m
David Wittman,m
Joseph Kosinski,m
Michael Markowitz,m
Don Davis,m
Steve Giammaria,m
John Willett,m
Jon Poll,m
Steven Soderbergh,m
Michael Doneger,m
Michel Hazanavicius,m
Kanae Minato,f
Ben Rothstein,m
Anthony Caron-Delion,m
Steven Avila,m
David Schmoeller,m
William McPhail,m
Miguel Tejada-Flores,m
Roger Pratt,m
John McNaughton,m
Dan Cohen,m
Jacqueline West,f
John Gilbert,m
Patrick Melton,m
Ryan Kavanaugh,m
Arthur Silver,m
Martin Scorsese,m
Ed Guiney,m
Dennis Shryack,m
David I. Stern,m
Charles D. Hall,m
Kathleen Kennedy,f
Alex Vendler,m
David Shire,m
Jake Eberts,m
Alex Thomson,m
Jacob Craycroft,m
Daniel Pyne,m
Nicolas Winding Refn,m
J.G. Ballard,m
Ted Gidlow,m
Robert Chartoff,m
Nick Park,m
Adam F. Goldberg,m
Susan Marucci,f
Bob Stephenson,m
Dawn Swiderski,f
Susie Figgis,f
Ken Sallows,m
Michael Ewing,m
George Miller,m
Kevin Smith,m
Simon Pegg,m
Pino Donaggio,m
Scott Derrickson,m
Jamie Blanks,m
Debra Zane,f
John Debney,m
Rob Cohen,m
Oliver Stone,m
Dawn Gilliam,f
John Barry,m
Guy Oseary,m
John Palmer,m
Gabi Endicott,f
John Hughes,m
Spike Jonze,m
Jim Ballantine,m
Mathilde Bonnefoy,f
Owen Paterson,m
Mike Prestwood Smith,m
Gabriel Figueroa,m
Olly Blackburn,m
Kerry Rossall,m
Kenji Kawai,m
Lisbeth Wynn-Owen,f
Susan Kirr,f
Lisa Parmet,f
Tyler Bates,m
Wendy Williams,f
Lee R. Mayes,m
Gail Parent,f
Suzanne Smith,f
Greg Strause,m
Adam C. Stone,m
Iain Smith,m
Emma Thompson,f
Don Carmody,m
Theodore Shapiro,m
Jackie Lind,f
Benjamin A. Rosenkind,m
Bruce Anderson,m
Chris Carter,m
Jennifer McNamara,f
Beverly Jo Pryor,f
Lawrence G. Paull,m
René Marquéz,m
Julie Ashton,f
Marlene Stewart,f
Sonny Chiba,m
Charles L. Campbell,m
Sarah E. Johnson,f
Beverly Jo Pryor,f
Dan Lebental,m
Juliet Taylor,f
Alan Robert Murray,m
Robert Sledge,m
Timur Bekmambetov,m
Jon Kasdan,m
Stanley Kubrick,m
Tom Hennesy,m
Robert 'Bobby Z' Zajonc,m
Ted Hartley,m
Elmore Leonard,m
Frank Passingham,m
Michael J. Benavente,m
Jerry Wunderlich,m
Dominique Hennequin,m
Don Michael Paul,m
Ele Bardha,m
Kwong Wing Chan,m
James Vanderbilt,m
Kirk D'Amico,m
Robert Mark Kamen,m
Karin Silvestri,f
Richard Vane,m
Babaloo Mandel,m
Fernando Szew,m
Adam O'Neill,m
Gregg Smrz,m
Alex Madison,f
Kristi Zea,f
J. Michael Riva,m
Bill Bernstein,m
Barbara Kelly,f
Jim May,m
Tricia Wood,f
Hugo Guinness,m
Fern Buchner,f
Ralph Wright,m
Mary E. McLeod,f
Ron Howard,m
Victor Anderson,m
Odile Dicks-Mireaux,f
Elizabeth Wright Shapiro,f
George Lucas,m
Alan Au,m
Stuart Dryburgh,m
Brian Burgoyne,m
Kevin Ishioka,m
Harry B. Miller III,m
Gordon Hayman,m
Tom Shadyac,m
Alex Daniels,m
Stan Edmonds,m
Roberto Silvi,m
Diana Dill,f
Urs Hirschbiegel,m
Beau Flynn,m
Krzysztof Piesiewicz,m
Jonathan Demme,m
Eric Fellner,m
Sandy King,f
Joel Silver,m
Lee Percy,m
Anthony J. Greenberg,m
David Hack,m
Ueli Steiger,m
Christa Munro,f
Alex Thomson,m
Greg Mottola,m
Tom Karnowski,m
Herman F. Zimmerman,m
Alain Attal,m
Christopher Figg,m
Christopher Lennertz,m
Colin Higgins,m
Patrick McCormick,m
Peter Guber,m
Henry Jackman,m
Irving Thalberg,m
Alan Sharp,m
Jeanine Tesori,f
John Box,m
Jan de Bont,m
Alan Glazer,m
Tom Rolf,m
James Herbert,m
Kate J. Sullivan,f
Randi Glass,m
Elizabeth Meriwether,f
Leslie Bloome,m
Hilary Momberger,f
Pamela Byrne,f
Edward Norton,m
David Coatsworth,m
Michael Hoffman,m
Frank Jahn,m
Adam Goodman,m
Marcel Grignon,m
Ron Howard,m
Tom Southwell,m
Guy Potgieter,m
Billy Hopkins,m
Danny Cohen,m
Angelina Jolie,f
Jack Baran,m
John Guillermin,m
Hal Pereira,m
Moritz Bleibtreu,m
Jim Van Wyck,m
María Elena Sáinz de Rozas,f
John Roesch,m
Barbara Broccoli,f
Jeff Cardoni,m
Scott E. Anderson,m
Robert Graf,m
Richard DeWeese,m
Ni Kuang,m
Glenn Ficarra,m
Ken Thorne,m
John Ottman,m
Billy Fox,m
Bonnie Timmermann,f
David Parker,m
Peter Lambert,m
Barbara Herman-Skelding,f
Uta Briesewitz,f
Alan Silvestri,m
Joel Kramer,m
Cecilia Kate Roque,f
Christopher Woodrow,m
Paul Zindel,m
Steve Chasman,m
Noel Langley,m
Lynn Shelton,f
Christopher Challis,m
Bruce Gilbert,m
Robert C. Cooper,m
Lina Todd,f
Lauri Gaffin,f
Ben Stiller,m
Hope Slepak,f
John Dunn,m
Daniel H. Blatt,m
John Pasquin,m
Jake Kasdan,m
Jim Henrikson,m
John Panzarella,m
Jane Jenkins,f
Gary Jones,m
Kirk M. Petruccelli,m
Elwood Bredell,m
Walter Salles,m
Steven Poster,m
David Gordon Green,m
Timothy Harris,m
Trip Brock,m
Darrell Rooney,m
Renzo Rossellini,m
Ray Moyer,m
Takafumi Watanabe,m
Shari Rhodes,f
Kathryn Bigelow,f
Robert Garland,m
Monika Mikkelsen,f
Brian Easdale,m
William Steinkamp,m
Jan Ole Gerster,m
Kevin Smith,m
Avy Kaufman,f
Scott Stuber,m
Guillermo Arriaga,m
Michael Sloane,m
Ana Maria Quintana,f
Paul Verhoeven,m
Alan Burnett,m
Daryn Okada,m
Michelle Johnson,f
Philippe Rousselot,m
Nathan Crowley,m
Michael A. Stevenson,m
Javier Aguirresarobe,m
Carlo Di Palma,m
Karen Elise Baldwin,f
Shichirou Kobayashi,m
Jina Jay,f
Andrew Rothschild,m
Andrew Plain,m
Kathleen McGill,f
Joe Dante,m
John Shirley,m
Paul Rabiger,m
Anthony Bregman,m
Terence Young,m
Todd E. Miller,m
Nik Powell,m
Stephanie Gorin,f
Barry Alexander Brown,m
Charlsie Bryant,f
Jon Johnson,m
Robert A. Ferretti,m
Michael Grillo,m
Andrew Dickler,m
David Holmes,m
Pierre Guffroy,m
Robert Rodat,m
Emily Blunt,f
Doug Mankoff,m
William Randall,m
Richard F. Mays,m
Steven Stabler,m
Henry Wilcoxon,m
John Gulager,m
David Rubin,m
Alan C. Blomquist,m
Krzysztof Kieślowski,m
Robert Wyler,m
Joëlle Hache,f
Michael Giacchino,m
Melinda Doring,f
Andrew Jack,m
David Arnold,m
Dante Ferretti,m
Tom Hanks,m
Ralf D. Bode,m
Joseph Kite,m
Tadashi Nishimoto,m
Mike Myers,m
"Frank Capra, Jr.",m
Stephen Dorff,m
James Alan Hensz,m
James Huth,m
Wayne Griffin,m
Jim Williams,m
Tom Hartig,m
Yavor Zahariev,m
David Weisbart,m
Will McRobb,m
Danny DeVito,m
Frank Marshall,m
Lee Hall,m
Billy Goldenberg,m
Leonid Gayday,m
Karen Leigh Hopkins,f
John Roesch,m
Karen Golden,f
Myke Michaels,m
Lewis Colick,m
Neil Spisak,m
Peter Atkins,m
Heike Brandstatter,f
Laurent Dailland,m
Lalo Schifrin,m
Tokushô Kikumura,m
Shaun Grant,m
John Leguizamo,m
Nicolas Roeg,m
Philip Glass,m
Sam Taylor-Johnson,f
Terilyn A. Shropshire,f
Deborah Stoff,f
Steven Spielberg,m
Jim Kammerud,m
Robert L. Lippert,m
Whitey Hughes,m
Arianne Sutner,f
Alice Lewis,f
John Estes,m
Jack Kirby,m
Brian Pearson,m
Ruth Lambert,f
Harry Waxman,m
Ellen Kuras,f
Sammo Hung,m
Mel Bourne,m
Robert Fernandez,m
Belle Francisco,f
Lorenzo di Bonaventura,m
Roland Emmerich,m
Doug Liman,m
Tony Mark,m
Mary Claire Hannan,f
Bryan Ryman,m
Rich Delia,m
Shim Hyung-Rae,m
James Newton Howard,m
Michael Brook,m
Jane Jenkins,f
Robert Shaye,m
Liza Chasin,f
Sarah Aubrey,f
Rick Osako,m
David S. Goyer,m
Andrew Panay,m
Martin Walsh,m
Michael Bostick,m
Norm Baron,m
Keith Rogers,m
Lauro Chartrand,m
John G. Scotti,m
James Pergola,m
James L. Brooks,m
Jean-Luc Godard,m
Dario Argento,m
Chris Collins,m
Glenn Ficarra,m
Gary Diamond,m
Nanni Moretti,m
Charles C. Bennett,m
Henry Jackman,m
Victoria Boydell,f
Kevin Grevioux,m
Alexander Berner,m
Ray Stark,m
Steven E. de Souza,m
Diane L. Sabatini,f
Eric Roberts,m
George Bishop,m
Debbie McWilliams,f
Adam McKay,m
Adam Shankman,m
Shawn Carroll,m
Martin Laing,m
Bill W. Benton,m
Jane Austen,f
Merrick Morton,m
Judd Apatow,m
Denis Villeneuve,m
Jeff Betancourt,m
John Debney,m
Nancy Nayor,f
Andrew G. Vajna,m
Tom Carling,m
Stanley Kubrick,m
Theodore Melfi,m
Brad Grimmett,m
Lucy Bevan,f
Ellen Chenoweth,f
Lee Percy,m
Harvey Weinstein,m
Barry Levinson,m
Justin Gordon,m
Donn Pearce,m
Greg Hayden,m
André Turpin,m
Kevin De La Noy,m
Robert Mark Kamen,m
Carter Burwell,m
Elliot Davis,m
David Wasco,m
Christine Bonnem,f
Gregg Araki,m
John Frazier,m
Aggie Guerard Rodgers,f
Bill Duke,m
Ford Wheeler,m
Marcel Berbert,m
Martin Campbell,m
Sammy Sheldon,f
Andrew Max Cahn,m
Frank Fleming,m
Jeanne McCarthy,f
Merry Alderman,f
Santo Loquasto,m
Letty Aronson,f
Charlie McDowell,m
Charlie Chaplin,m
Roger Corman,m
Peter Barber,m
William Hoy,m
Giacomo Poretti,m
Steve Mirkovich,m
Lennie Niehaus,m
Avi Lerner,m
Jonathan Gordon,m
Merrick Morton,m
J. Larry Carroll,m
Bobcat Goldthwait,m
Babaloo Mandel,m
Henry Tirl,m
Lloyd Levin,m
K.C. Fox,f
Georgianne Walken,f
Janet Pound,f
Tim Carras,m
Richard Donner,m
Suzanne Herrington,f
Vincent Palmo Jr.,m
Kathrine Gordon,f
Steve Martino,m
Kenneth Hall,m
Andrew Mason,m
Joel Hopkins,m
Emily Schweber,f
Voletta Wallace,f
Ted Moore,m
Jim Clark,m
Florian Henckel von Donnersmarck,m
Carter Burwell,m
Jim Henrikson,m
Sylvain White,m
Tyler Thompson,m
David Sardy,m
Fred Dekker,m
Mary Vernieu,f
Mary Zophres,f
David Hack,m
Karen Lovell,f
Fran Walsh,f
Christine Joyce,f
Melissa M. Levander,f
Donald McAlpine,m
Adam Sandler,m
Chris O'Connell,m
Trey Parker,m
Des McAnuff,m
Ida Random,f
Stuart Gordon,m
Fredric Steinkamp,m
Sabine Hoffman,f
Sergio Montanari,m
Jack Epps Jr.,m
Thelma Schoonmaker,f
Lorenzo di Bonaventura,m
Peter Bennett-Jones,m
Liz Glotzer,f
John W. Frost,m
Rupert Gregson-Williams,m
Jeff Levine,m
Ben Nye,m
Louis D'Esposito,m
Rick Alexander,m
Michel Ocelot,m
Ellen Parks,f
Ennio Morricone,m
Israel Horovitz,m
Sue Baden-Powell,f
Nathan Crowley,m
Marc Fishman,m
Beth A. Rubino,f
Mahmoud Kalari,m
Robbie Ryan,m
Heike Brandstatter,f
Joe Medjuck,m
Duncan Reid,m
David Bowers,m
Peter Lindsay,m
Jules Furthman,m
Robert McCann,m
Julie Yorn,f
Jim Dultz,m
Lewis Gilbert,m
Nicholas Stoller,m
Anne Spielberg,f
Steven Reuther,m
Robert Greenfield,m
Earl Ghaffari,m
Roberto Benigni,m
Albert Wolsky,m
Matthew Irving,m
Paul Bolger,m
Ethan Coen,m
Paul A. Edwards,m
Gary Kurtz,m
Helen Jarvis,f
Jennifer L. Smith,f
David A. Whittaker,m
Gilles Waterkeyn,m
Dan Brown,m
Brenda Lopez,f
Paul Schwake,m
Robert Greenhut,m
Chris Brancato,m
Patricia Carr,f
Ben Lewin,m
Trey Parker,m
John Frankenheimer,m
Ed Harris,m
Robert Alonzo,m
Mary Selway,f
Charles Brand,m
Matt Alvarez,m
William James Teegarden,m
Donald McAlpine,m
Saar Klein,m
Michael Kirchberger,m
Francis Kenny,m
Phil Harvey,m
Anne Jensen,f
Arthur B. Rubinstein,m
Mary Anne Seward,f
Sheila Waldron,f
Donald De Line,m
Ben Nott,m
Lajos Koltai,m
Jörg Lemberg,m
Carl Hoffmann,m
Frank E. Warner,m
Terry Dougas,m
Chris Butler,m
Mabrouk El Mechri,m
Heidi Brook Myers,f
John Sloss,m
John Carpenter,m
Derek Dauchy,m
Thomas E. Ackerman,m
Ben Barker,m
Peter Rosenfeld,m
Jessica Kardos,f
George S. Clinton,m
Wes Craven,m
Jeffrey Townsend,m
Craig Kyle,m
Andrew McAlpine,m
Don Bluth,m
Christophe Beck,m
Zigmund Gron,m
Evan Goldberg,m
John Finklea,m
Sophie de Rakoff,f
John Turman,m
Jean C. Havez,m
Jeff Betancourt,m
Jane Jenkins,f
Robert Shaye,m
Jill Bilcock,f
Robert Stigwood,m
Juel Bestrop,f
Christine King,f
Billy Ray,m
Mark Korven,m
Shirley Bassey,f
Ryuichi Sakamoto,m
Lucy Bevan,f
Joel Coen,m
Charlie Revai,m
Derek Dauchy,m
Todd Phillips,m
Stephen Hillenburg,m
Dean Semler,m
Benji Kohn,m
Jim Fitzpatrick,m
Jean Labadie,m
Brian Smith,m
Agatha Christie,f
Christine Wilson,f
Danny McBride,m
John Hughes,m
Harry Cohen,m
Mark Johnson,m
Jasin Boland,m
Richard Maibaum,m
Amir Mokri,m
Jeremy Stanbridge,m
Walter Plunkett,m
Jennifer Euston,f
Fred J. Koenekamp,m
Mark Wahlberg,m
Scott Trimble,m
Annie Welles,f
John Crowley,m
Amy Heckerling,f
Guillermo del Toro,m
Bogdan Stanciu,m
Keiichi Sato,m
Dawn Swiderski,f
James Jacks,m
Mario Kassar,m
Terry Lennon,m
Les Clark,m
Gordon Willis,m
David N. White,m
Gavin Polone,m
Louis L. Edemann,m
Evan A. Lottman,m
Joel Soisson,m
Harris Savides,m
Joseph E. Gallagher,m
Polly Duval,f
Wayne Griffin,m
Ladislas Farago,m
Nino Rota,m
Trudy Ramirez,f
Brannon Braga,m
Dana Fox,f
Adam Jenkins,m
Darren Gilford,m
Patti Dalzell,f
Chris Parker,m
Mike Gunn,m
Gillian Hawser,f
Ted D. McCord,m
George Gershwin,m
Kirk D'Amico,m
David Julyan,m
Colin Gibson,m
John Rogers,m
Kyle Rudolph,m
Steve Perry,m
Woody Allen,m
Kate Boutilier,f
Shani Ginsberg,f
Terry Jones,m
Nick Allder,m
Steven E. de Souza,m
Hugh Johnson,m
Ralph E. Winters,m
Tom Ross,m
Carles Gusi,m
Mike Mogis,m
Michael Fottrell,m
Gareth Cousins,m
Paul Carlin,m
Ron Clements,m
Hideo Yamamoto,m
Gilbert Taylor,m
Mike Gunn,m
Larry Leker,m
Oliver Wood,m
Laura Fattori,f
Adam Fields,m
Roger Gould,m
Alek Keshishian,m
Bernhard Henrich,m
Larry J. Franco,m
Fred Hole,m
Leonard Goldberg,m
Carolyn Elias,f
Brian Koppelman,m
Richard Hewitt,m
Melissa Kent,f
Roger Creed,m
Brian Tyler,m
David Webb Peoples,m
Glenn Ficarra,m
Sally Jones,f
Danilo Donati,m
Timothy White,m
Jeb Stuart,m
Stephen Chow,m
Glen MacPherson,m
Steve Gehrke,m
Jeanne McCarthy,f
Francine Maisler,f
Stirling Silliphant,m
Mel Brooks,m
Jonathan Larson,m
Doug Hemphill,m
Brin Hill,f
Darren Aronofsky,m
Frank Miller,m
Bryan Venegas,m
Erik Wilson,m
Dick Pope,m
Kevin O'Connell,m
John Malkovich,m
Asakazu Nakai,m
Debra James,f
David Hoberman,m
Tom Rogers,m
Naoki Satô,m
Thomas E. Sanders,m
Dax Shepard,m
Danny Elfman,m
Emil Topuzov,m
David Warren,m
Chris A. Peterson,m
Alan Marshall,m
Raymond Chow,m
Michael S. Glick,m
George Schaefer,m
Deborah Aquila,f
Mike Nichols,m
Wolfgang Reitherman,m
Ve Neill,f
David Coatsworth,m
Cliff Robinson,m
Robby Müller,m
Carlos Saldanha,m
Eric Fraser,m
Patricia A. Fullerton,f
John S. Lyons,m
Ronna Kress,f
Theodore Shapiro,m
Jeff Danna,m
David M. Dunlap,m
Bradley Thomas,m
Kym Barrett,f
Lucky McKee,m
Lucinda Syson,f
Mark Waters,m
Kevin O'Neill,m
Cate Hardman,f
James Acheson,m
David N. White,m
Maurice K. McGuire,m
David Brownlow,m
Anne H. Ahrens,f
Alan Parker,m
Jeff Baena,m
Mary Zophres,f
Phil Alden Robinson,m
Steve Mathis,m
Jeremy Brock,m
Milton Kim,m
Steven E. de Souza,m
John Ford,m
Allan Zaleski,m
Eli Reed,m
Robert Crais,m
Damon Lindelof,m
Tim Hampton,m
Taylor Stewart,m
David Crockett,m
Stephanie Savage,f
Jonathan Dayton,m
Trudy Ship,f
Peter Grant,m
Alfonso Cuarón,m
Michael J. Benavente,m
Herschel Weingrod,m
Tim Allen,m
John Hillcoat,m
Yoshio Sasaki,m
Todd Bryant,m
Stephen Tenenbaum,m
Kevin Stitt,m
Deborah Lynn Scott,f
Steven Mnuchin,m
J.J. Makaro,m
Randal Kleiser,m
Peck Prior,m
Chris Baugh,m
David Franzoni,m
Dion Beebe,m
Michael Mann,m
Patty Jenkins,f
Mary Goldberg,f
Brian Tufano,m
John P. Livadary,m
Peter Bose,m
Robert Redford,m
Kim Winther,f
Benjamin Melniker,m
Karey Kirkpatrick,m
Vince Nicastro,m
Gloria Gresham,f
Ed Decter,m
Akiva Goldsman,m
Bruno Coulais,m
Roger Mussenden,m
Howard Baldwin,m
Claire Nia Richards,f
David Waters,m
Dean A. Zupancic,m
Blake Edwards,m
Paul Monash,m
Peter Teschner,m
Nicole Holofcener,f
Howard Shore,m
Mel Brooks,m
Barry Sonnenfeld,m
Jenny Beavan,f
Ferne Cassel,f
Lewis Gilbert,m
Billy Ray,m
Karen Patch,f
Robert Fernandez,m
Steve Hickner,m
Alexandre de La Patellière,m
Stephen M. Katz,m
Pablo Trapero,m
Richard Linklater,m
Roy Farfel,m
Lawrence S. Hennessy,m
Bruce Cohen,m
James Cameron,m
Robin Citrin,f
Nicholas Kazan,m
Randi Hiller,f
Dennis Lehane,m
Mitchell Bell,m
Matthew Wood,m
Alex Garland,m
Randall Poster,m
Mary Vernieu,f
Andy Pryor,m
Claude Paré,m
Antonello Rubino,m
Brian Richards,m
Gary M. Zuckerbrod,m
Freddie Fields,m
Roger Rueff,m
Lora Kennedy,f
Peter D. Lago,m
Andrew Menzies,m
George Blackler,m
Michael Grais,m
Tom Reta,m
Joel Coen,m
Lauri Gaffin,f
Oswald Morris,m
Jonathan Brown,m
Frank Caffey,m
Barbara Broccoli,f
Beau Borders,m
Woody Allen,m
Elmer Bernstein,m
Sean Lahiff,m
Doug Jackson,m
Greg Hedgepath,m
Jane Feinberg,f
Steve Jobs,m
Sylvia Menno,f
Drew Pearce,m
James O'Barr,m
Jon Hoeber,m
Guy East,m
Victoria Farrell,f
David Gilbert,m
Tim Bevan,m
Steve Artmont,m
Anthony Tambakis,m
John S. Lyons,m
Kelly Vandever,f
William Chang,m
Jonathan Cavendish,m
John Lounsbery,m
Jeff Abberley,m
Milton Krasner,m
Beau Flynn,m
Robert Zemeckis,m
Dan Leigh,m
Bob Misiorowski,m
Jim Adler,m
David Gambino,m
Zal Batmanglij,m
Quentin Tarantino,m
Darren Michaels,m
Takashi Watabe,m
Alexander Payne,m
Jay Rabinowitz,m
Norman Ferguson,m
Roy Lee,m
Nicki Hattingh,f
Ernst Lubitsch,m
Jeffrey Graup,m
Scott Stuber,m
Michael Bay,m
Tim Haslam,m
Terrence Malick,m
Bob Keen,m
Ludwig van Beethoven,m
Sarah Katzman,f
David Fletcher,m
Ve Neill,f
Gary Wissner,m
Kathrine Gordon,f
John Milius,m
Dan Wallin,m
Christopher Nolan,m
Dale Wasserman,m
Mark Kilian,m
Dan Mazer,m
Christopher Young,m
Franco Battista,m
Catherine George,f
Heidi Brook Myers,f
Matthew F. Leonetti,m
Tom Ellery,m
Norman J. Grossfeld,m
Jack Epps Jr.,m
Joe Alves,m
John D. Brancato,m
Harald Kloser,m
John Myhre,m
Jina Jay,f
Warren Beatty,m
John M. Dwyer,m
Dean Vanech,m
Brigitte Broch,f
Marie Cantin,f
Jeff Rice,m
Fred Savage,m
Jane Feinberg,f
Liz Dean,f
Mark Robson,m
Joan Tewkesbury,f
Alina Pentac,f
Grant Heslov,m
Teressa Hill,f
Cassian Elwes,m
Linda M. Bass,f
George Lucas,m
Manlio Rocchetti,m
James Ivory,m
Bruce Berman,m
Ennio Morricone,m
David Rubin,m
Hunt Lowry,m
Martin Campbell,m
Frank Marshall,m
Tina Anderson,f
David Newman,m
Peter E. Berger,m
Adrian Lyne,m
Jacqui Allen,f
Paul Danziger,m
Robin D. Cook,f
Aaron Marshall,m
Bob Badami,m
Christian Schaanning,m
Kurt Russell,m
Charles Brackett,m
Mary-Anne Aston,f
John Venzon,m
Jez Butterworth,m
Ve Neill,f
Masashi Kishimoto,m
Merrick Morton,m
Christine De Jekel,f
Paul Trijbits,m
Pete Docter,m
David E. Talbert,m
Olivier Bériot,m
Thom Williams,m
Christophe Beck,m
Anthony Gaudioz,m
Franco Ferrini,m
Stephen Trask,m
Robert Parrish,m
George Abbott,m
Peter Chan,m
Christopher Isherwood,m
Amanda Marshall,f
Joel Schumacher,m
Jon H. Epstein,m
Marc Missonnier,m
Kelly Vandever,f
Paul Abascal,m
Eric Larson,m
Molly Malene Stensgaard,f
Mark Egerton,m
Jonathan Shestack,m
Vladimir Cosma,m
Ron Clements,m
R. Scott Phillips,m
Brett Simmons,m
Sally Menke,f
Lillian O. MacNeill,f
Henry Bumstead,m
Stephanie Savage,f
Alex McDowell,m
Shaheen Baig,f
Bill Abbott,m
Justin Marks,m
César Charlone,m
Takashige Ichise,m
Spencer Susser,m
James Christopher,m
Casey Adams,m
Sharen Davis,f
Bill Miller,m
Tony Thomas,m
Faye Ward,f
Harry Hitner,m
Garry Goodrow,m
Nick Thurlow,m
Fred Raskin,m
Claudia Morgado,f
Shawna Trpcic,f
Samantha Armstrong,f
Joseph C. Nemec III,m
Michael Fimognari,m
Bill Hader,m
Chan Hing-Kar,m
Michael Tronick,m
Michael Ballhaus,m
Jordan Scott,f
Ted Haworth,m
Julio Fernández,m
John Dahl,m
Mindy Marin,f
Edward Stevenson,m
Joanne Harris,f
Marc Platt,m
Jon Turteltaub,m
Joseph Middleton,m
Randy Newman,m
Rico Torres,m
Drew Kunin,m
Dale Duguid,m
Ian Bryce,m
Frank Thomas,m
Eric Fellner,m
Joshua Winget,m
Jenn Gaw,f
Simon Barrett,m
Scott Sanders,m
Michael Blodgett,m
Bernardino Zapponi,m
Margaret Johnson,f
Sharen Davis,f
Nicolas Winding Refn,m
Paul Haslinger,m
Danny Boyle,m
Russ T. Alsobrook,m
Ethan Coen,m
Alexander Gruszynski,m
Bud Yorkin,m
Peter M. Lenkov,m
Kristi Zea,f
Toshio Suzuki,m
David Puttnam,m
J. Roy Helland,m
Ken Kirzinger,m
Michael Curtiz,m
Ann Pala,f
Marcel Sarmiento,m
Ken Diaz,m
James Breen,m
Bob Gorelick,m
Peter Hartwig,m
Kim Coleman,f
Bong Joon-ho,m
Brian Pearson,m
Peter Askin,m
Clayton Hartley,m
Bob Gale,m
Andrew L. Schmidt,m
Felix Mills,m
W. Steven Graham,m
Phyllis Laing,f
David Rosenbloom,m
Marie-Sylvie Deveau,f
Paul Grace,m
Jeannine Oppewall,f
Sheila Jaffe,f
Andy Nelson,m
Bruce Berman,m
Nancy Nayor,f
Alex Wurman,m
